2017-04-12 03:07:35 startup archives install
2017-04-12 03:11:07 status unpacked network-manager-openvpn:amd64 1.2.6-2ubuntu1
2017-04-12 03:11:07 status unpacked network-manager-openvpn:amd64 1.2.6-2ubuntu1
2017-04-12 03:11:07 install ppp:amd64 <none> 2.4.7-1+2ubuntu1
2017-04-12 03:11:07 status half-installed ppp:amd64 2.4.7-1+2ubuntu1
2017-04-12 03:11:07 status unpacked ppp:amd64 2.4.7-1+2ubuntu1
2017-04-12 03:11:07 status unpacked ppp:amd64 2.4.7-1+2ubuntu1
2017-04-12 03:11:07 install pptp-linux:amd64 <none> 1.9.0+ds-1
2017-04-12 03:11:07 status half-installed pptp-linux:amd64 1.9.0+ds-1
2017-04-12 03:11:07 status unpacked pptp-linux:amd64 1.9.0+ds-1
2017-04-12 03:11:07 status unpacked pptp-linux:amd64 1.9.0+ds-1
2017-04-12 03:11:07 install network-manager-pptp:amd64 <none> 1.2.4-2
2017-04-12 03:11:07 status half-installed network-manager-pptp:amd64 1.2.4-2
2017-04-12 03:11:07 status unpacked network-manager-pptp:amd64 1.2.4-2
2017-04-12 03:11:07 status unpacked network-manager-pptp:amd64 1.2.4-2
2017-04-12 03:11:07 install indicator-network:amd64 <none> 0.9.0+17.04.20170322-0ubuntu1
2017-04-12 03:11:07 status half-installed indicator-network:amd64 0.9.0+17.04.20170322-0ubuntu1
2017-04-12 03:11:07 status unpacked indicator-network:amd64 0.9.0+17.04.20170322-0ubuntu1
2017-04-12 03:11:07 status unpacked indicator-network:amd64 0.9.0+17.04.20170322-0ubuntu1
2017-04-12 03:11:07 install libqmenumodel0:amd64 <none> 0.2.12+17.04.20170404-0ubuntu1
2017-04-12 03:11:07 status half-installed libqmenumodel0:amd64 0.2.12+17.04.20170404-0ubuntu1
2017-04-12 03:11:07 status unpacked libqmenumodel0:amd64 0.2.12+17.04.20170404-0ubuntu1
2017-04-12 03:11:07 status unpacked libqmenumodel0:amd64 0.2.12+17.04.20170404-0ubuntu1
2017-04-12 03:11:07 install qmenumodel-qml:amd64 <none> 0.2.12+17.04.20170404-0ubuntu1
2017-04-12 03:11:07 status half-installed qmenumodel-qml:amd64 0.2.12+17.04.20170404-0ubuntu1
2017-04-12 03:11:07 status unpacked qmenumodel-qml:amd64 0.2.12+17.04.20170404-0ubuntu1
2017-04-12 03:11:07 status unpacked qmenumodel-qml:amd64 0.2.12+17.04.20170404-0ubuntu1
2017-04-12 03:11:07 install qml-module-qt-labs-folderlistmodel:amd64 <none> 5.7.1-1ubuntu1~7
2017-04-12 03:11:07 status half-installed qml-module-qt-labs-folderlistmodel:amd64 5.7.1-1ubuntu1~7
2017-04-12 03:11:07 status unpacked qml-module-qt-labs-folderlistmodel:amd64 5.7.1-1ubuntu1~7
2017-04-12 03:11:07 status unpacked qml-module-qt-labs-folderlistmodel:amd64 5.7.1-1ubuntu1~7
2017-04-12 03:11:07 install libconnectivity-qt1:amd64 <none> 0.9.0+17.04.20170322-0ubuntu1
2017-04-12 03:11:07 status half-installed libconnectivity-qt1:amd64 0.9.0+17.04.20170322-0ubuntu1
2017-04-12 03:11:07 status unpacked libconnectivity-qt1:amd64 0.9.0+17.04.20170322-0ubuntu1
2017-04-12 03:11:07 status unpacked libconnectivity-qt1:amd64 0.9.0+17.04.20170322-0ubuntu1
2017-04-12 03:11:07 install qml-module-ubuntu-connectivity:amd64 <none> 0.9.0+17.04.20170322-0ubuntu1
2017-04-12 03:11:07 status half-installed qml-module-ubuntu-connectivity:amd64 0.9.0+17.04.20170322-0ubuntu1
2017-04-12 03:11:07 status unpacked qml-module-ubuntu-connectivity:amd64 0.9.0+17.04.20170322-0ubuntu1
2017-04-12 03:11:07 status unpacked qml-module-ubuntu-connectivity:amd64 0.9.0+17.04.20170322-0ubuntu1
2017-04-12 03:11:07 install libqt5multimediawidgets5:amd64 <none> 5.7.1~20161021-2ubuntu1~3
2017-04-12 03:11:07 status half-installed libqt5multimediawidgets5:amd64 5.7.1~20161021-2ubuntu1~3
2017-04-12 03:11:07 status unpacked libqt5multimediawidgets5:amd64 5.7.1~20161021-2ubuntu1~3
2017-04-12 03:11:07 status unpacked libqt5multimediawidgets5:amd64 5.7.1~20161021-2ubuntu1~3
2017-04-12 03:11:07 install libqgsttools-p1:amd64 <none> 5.7.1~20161021-2ubuntu1~3
2017-04-12 03:11:07 status half-installed libqgsttools-p1:amd64 5.7.1~20161021-2ubuntu1~3
2017-04-12 03:11:07 status unpacked libqgsttools-p1:amd64 5.7.1~20161021-2ubuntu1~3
2017-04-12 03:11:07 status unpacked libqgsttools-p1:amd64 5.7.1~20161021-2ubuntu1~3
2017-04-12 03:11:07 install libqt5multimedia5-plugins:amd64 <none> 5.7.1~20161021-2ubuntu1~3
2017-04-12 03:11:07 status half-installed libqt5multimedia5-plugins:amd64 5.7.1~20161021-2ubuntu1~3
2017-04-12 03:11:08 status unpacked libqt5multimedia5-plugins:amd64 5.7.1~20161021-2ubuntu1~3
2017-04-12 03:11:08 status unpacked libqt5multimedia5-plugins:amd64 5.7.1~20161021-2ubuntu1~3
2017-04-12 03:11:08 install libqt5multimediaquick-p5:amd64 <none> 5.7.1~20161021-2ubuntu1~3
2017-04-12 03:11:08 status half-installed libqt5multimediaquick-p5:amd64 5.7.1~20161021-2ubuntu1~3
2017-04-12 03:11:08 status unpacked libqt5multimediaquick-p5:amd64 5.7.1~20161021-2ubuntu1~3
2017-04-12 03:11:08 status unpacked libqt5multimediaquick-p5:amd64 5.7.1~20161021-2ubuntu1~3
2017-04-12 03:11:08 install qml-module-qtmultimedia:amd64 <none> 5.7.1~20161021-2ubuntu1~3
2017-04-12 03:11:08 status half-installed qml-module-qtmultimedia:amd64 5.7.1~20161021-2ubuntu1~3
2017-04-12 03:11:08 status unpacked qml-module-qtmultimedia:amd64 5.7.1~20161021-2ubuntu1~3
2017-04-12 03:11:08 status unpacked qml-module-qtmultimedia:amd64 5.7.1~20161021-2ubuntu1~3
2017-04-12 03:11:08 install qml-module-ofono:amd64 <none> 0.90+16.10.20160901-0ubuntu1
2017-04-12 03:11:08 status half-installed qml-module-ofono:amd64 0.90+16.10.20160901-0ubuntu1
2017-04-12 03:11:08 status unpacked qml-module-ofono:amd64 0.90+16.10.20160901-0ubuntu1
2017-04-12 03:11:08 status unpacked qml-module-ofono:amd64 0.90+16.10.20160901-0ubuntu1
2017-04-12 03:11:08 install qml-module-qtsysteminfo:amd64 <none> 5.0~git20141206~44f70d99-0ubuntu14~2
2017-04-12 03:11:08 status half-installed qml-module-qtsysteminfo:amd64 5.0~git20141206~44f70d99-0ubuntu14~2
2017-04-12 03:11:08 status unpacked qml-module-qtsysteminfo:amd64 5.0~git20141206~44f70d99-0ubuntu14~2
2017-04-12 03:11:08 status unpacked qml-module-qtsysteminfo:amd64 5.0~git20141206~44f70d99-0ubuntu14~2
2017-04-12 03:11:08 install qtdeclarative5-ubuntu-content1:amd64 <none> 0.3+17.04.20170403-0ubuntu2
2017-04-12 03:11:08 status half-installed qtdeclarative5-ubuntu-content1:amd64 0.3+17.04.20170403-0ubuntu2
2017-04-12 03:11:08 status unpacked qtdeclarative5-ubuntu-content1:amd64 0.3+17.04.20170403-0ubuntu2
2017-04-12 03:11:08 status unpacked qtdeclarative5-ubuntu-content1:amd64 0.3+17.04.20170403-0ubuntu2
2017-04-12 03:11:08 install qtdeclarative5-ubuntu-settings-components:amd64 <none> 0.12+17.04.20170118-0ubuntu1
2017-04-12 03:11:08 status half-installed qtdeclarative5-ubuntu-settings-components:amd64 0.12+17.04.20170118-0ubuntu1
2017-04-12 03:11:08 status unpacked qtdeclarative5-ubuntu-settings-components:amd64 0.12+17.04.20170118-0ubuntu1
2017-04-12 03:11:08 status unpacked qtdeclarative5-ubuntu-settings-components:amd64 0.12+17.04.20170118-0ubuntu1
2017-04-12 03:11:08 install libexiv2-14:amd64 <none> 0.25-3
2017-04-12 03:11:08 status half-installed libexiv2-14:amd64 0.25-3
2017-04-12 03:11:08 status unpacked libexiv2-14:amd64 0.25-3
2017-04-12 03:11:08 status unpacked libexiv2-14:amd64 0.25-3
2017-04-12 03:11:08 install libqt5concurrent5:amd64 <none> 5.7.1+dfsg-2ubuntu4~1
2017-04-12 03:11:08 status half-installed libqt5concurrent5:amd64 5.7.1+dfsg-2ubuntu4~1
2017-04-12 03:11:08 status unpacked libqt5concurrent5:amd64 5.7.1+dfsg-2ubuntu4~1
2017-04-12 03:11:08 status unpacked libqt5concurrent5:amd64 5.7.1+dfsg-2ubuntu4~1
2017-04-12 03:11:08 install qml-module-qtqml-models2:amd64 <none> 5.7.1-1ubuntu1~7
2017-04-12 03:11:08 status half-installed qml-module-qtqml-models2:amd64 5.7.1-1ubuntu1~7
2017-04-12 03:11:08 status unpacked qml-module-qtqml-models2:amd64 5.7.1-1ubuntu1~7
2017-04-12 03:11:08 status unpacked qml-module-qtqml-models2:amd64 5.7.1-1ubuntu1~7
2017-04-12 03:11:08 install qtdeclarative5-ubuntu-ui-extras0.2:amd64 <none> 0.3+17.04.20170323-0ubuntu1
2017-04-12 03:11:08 status half-installed qtdeclarative5-ubuntu-ui-extras0.2:amd64 0.3+17.04.20170323-0ubuntu1
2017-04-12 03:11:08 status unpacked qtdeclarative5-ubuntu-ui-extras0.2:amd64 0.3+17.04.20170323-0ubuntu1
2017-04-12 03:11:08 status unpacked qtdeclarative5-ubuntu-ui-extras0.2:amd64 0.3+17.04.20170323-0ubuntu1
2017-04-12 03:11:08 install libwhoopsie-preferences0:amd64 <none> 0.18
2017-04-12 03:11:08 status half-installed libwhoopsie-preferences0:amd64 0.18
2017-04-12 03:11:08 status unpacked libwhoopsie-preferences0:amd64 0.18
2017-04-12 03:11:08 status unpacked libwhoopsie-preferences0:amd64 0.18
2017-04-12 03:11:08 install whoopsie-preferences:amd64 <none> 0.18
2017-04-12 03:11:08 status half-installed whoopsie-preferences:amd64 0.18
2017-04-12 03:11:08 status unpacked whoopsie-preferences:amd64 0.18
2017-04-12 03:11:08 status unpacked whoopsie-preferences:amd64 0.18
2017-04-12 03:11:08 install fonts-noto-cjk:all <none> 1:1.004+repack2-2
2017-04-12 03:11:08 status half-installed fonts-noto-cjk:all 1:1.004+repack2-2
2017-04-12 03:11:17 status unpacked fonts-noto-cjk:all 1:1.004+repack2-2
2017-04-12 03:11:17 status unpacked fonts-noto-cjk:all 1:1.004+repack2-2
2017-04-12 03:11:17 install ubuntu-keyboard-data:all <none> 0.100+17.04.20170320-0ubuntu1
2017-04-12 03:11:17 status half-installed ubuntu-keyboard-data:all 0.100+17.04.20170320-0ubuntu1
2017-04-12 03:11:17 status unpacked ubuntu-keyboard-data:all 0.100+17.04.20170320-0ubuntu1
2017-04-12 03:11:17 status unpacked ubuntu-keyboard-data:all 0.100+17.04.20170320-0ubuntu1
2017-04-12 03:11:17 install ubuntu-wallpapers-zesty:all <none> 17.04.1-0ubuntu1
2017-04-12 03:11:17 status half-installed ubuntu-wallpapers-zesty:all 17.04.1-0ubuntu1
2017-04-12 03:11:18 status unpacked ubuntu-wallpapers-zesty:all 17.04.1-0ubuntu1
2017-04-12 03:11:18 status unpacked ubuntu-wallpapers-zesty:all 17.04.1-0ubuntu1
2017-04-12 03:11:18 install ubuntu-wallpapers:all <none> 17.04.1-0ubuntu1
2017-04-12 03:11:18 status half-installed ubuntu-wallpapers:all 17.04.1-0ubuntu1
2017-04-12 03:11:18 status unpacked ubuntu-wallpapers:all 17.04.1-0ubuntu1
2017-04-12 03:11:18 status unpacked ubuntu-wallpapers:all 17.04.1-0ubuntu1
2017-04-12 03:11:18 install ubuntu-system-settings:amd64 <none> 0.4+17.04.20170324-0ubuntu1
2017-04-12 03:11:18 status half-installed ubuntu-system-settings:amd64 0.4+17.04.20170324-0ubuntu1
2017-04-12 03:11:18 status unpacked ubuntu-system-settings:amd64 0.4+17.04.20170324-0ubuntu1
2017-04-12 03:11:18 status unpacked ubuntu-system-settings:amd64 0.4+17.04.20170324-0ubuntu1
2017-04-12 03:11:18 install ubuntu-system-settings-online-accounts:amd64 <none> 0.7+17.04.20170308.2-0ubuntu3
2017-04-12 03:11:18 status half-installed ubuntu-system-settings-online-accounts:amd64 0.7+17.04.20170308.2-0ubuntu3
2017-04-12 03:11:18 status unpacked ubuntu-system-settings-online-accounts:amd64 0.7+17.04.20170308.2-0ubuntu3
2017-04-12 03:11:18 status unpacked ubuntu-system-settings-online-accounts:amd64 0.7+17.04.20170308.2-0ubuntu3
2017-04-12 03:11:18 install unity-asset-pool:all <none> 0.8.24+15.04.20141217-0ubuntu2
2017-04-12 03:11:18 status half-installed unity-asset-pool:all 0.8.24+15.04.20141217-0ubuntu2
2017-04-12 03:11:18 status unpacked unity-asset-pool:all 0.8.24+15.04.20141217-0ubuntu2
2017-04-12 03:11:18 status unpacked unity-asset-pool:all 0.8.24+15.04.20141217-0ubuntu2
2017-04-12 03:11:18 install account-plugin-facebook:all <none> 0.13+17.04.20170314-0ubuntu1
2017-04-12 03:11:18 status half-installed account-plugin-facebook:all 0.13+17.04.20170314-0ubuntu1
2017-04-12 03:11:18 status unpacked account-plugin-facebook:all 0.13+17.04.20170314-0ubuntu1
2017-04-12 03:11:18 status unpacked account-plugin-facebook:all 0.13+17.04.20170314-0ubuntu1
2017-04-12 03:11:18 install libaccount-plugin-flickr:amd64 <none> 0.13+17.04.20170314-0ubuntu1
2017-04-12 03:11:18 status half-installed libaccount-plugin-flickr:amd64 0.13+17.04.20170314-0ubuntu1
2017-04-12 03:11:18 status unpacked libaccount-plugin-flickr:amd64 0.13+17.04.20170314-0ubuntu1
2017-04-12 03:11:18 status unpacked libaccount-plugin-flickr:amd64 0.13+17.04.20170314-0ubuntu1
2017-04-12 03:11:18 install account-plugin-flickr:all <none> 0.13+17.04.20170314-0ubuntu1
2017-04-12 03:11:18 status half-installed account-plugin-flickr:all 0.13+17.04.20170314-0ubuntu1
2017-04-12 03:11:18 status unpacked account-plugin-flickr:all 0.13+17.04.20170314-0ubuntu1
2017-04-12 03:11:18 status unpacked account-plugin-flickr:all 0.13+17.04.20170314-0ubuntu1
2017-04-12 03:11:19 install libaccount-plugin-google:amd64 <none> 0.13+17.04.20170314-0ubuntu1
2017-04-12 03:11:19 status half-installed libaccount-plugin-google:amd64 0.13+17.04.20170314-0ubuntu1
2017-04-12 03:11:19 status unpacked libaccount-plugin-google:amd64 0.13+17.04.20170314-0ubuntu1
2017-04-12 03:11:19 status unpacked libaccount-plugin-google:amd64 0.13+17.04.20170314-0ubuntu1
2017-04-12 03:11:19 install account-plugin-google:all <none> 0.13+17.04.20170314-0ubuntu1
2017-04-12 03:11:19 status half-installed account-plugin-google:all 0.13+17.04.20170314-0ubuntu1
2017-04-12 03:11:19 status unpacked account-plugin-google:all 0.13+17.04.20170314-0ubuntu1
2017-04-12 03:11:19 status unpacked account-plugin-google:all 0.13+17.04.20170314-0ubuntu1
2017-04-12 03:11:19 install acl:amd64 <none> 2.2.52-3
2017-04-12 03:11:19 status half-installed acl:amd64 2.2.52-3
2017-04-12 03:11:19 status unpacked acl:amd64 2.2.52-3
2017-04-12 03:11:19 status unpacked acl:amd64 2.2.52-3
2017-04-12 03:11:19 install acpid:amd64 <none> 1:2.0.26-1ubuntu2
2017-04-12 03:11:19 status half-installed acpid:amd64 1:2.0.26-1ubuntu2
2017-04-12 03:11:19 status unpacked acpid:amd64 1:2.0.26-1ubuntu2
2017-04-12 03:11:19 status unpacked acpid:amd64 1:2.0.26-1ubuntu2
2017-04-12 03:11:19 install acpi-support:amd64 <none> 0.142
2017-04-12 03:11:19 status half-installed acpi-support:amd64 0.142
2017-04-12 03:11:19 status unpacked acpi-support:amd64 0.142
2017-04-12 03:11:19 status unpacked acpi-support:amd64 0.142
2017-04-12 03:11:19 install activity-log-manager:amd64 <none> 0.9.7-0ubuntu25
2017-04-12 03:11:19 status half-installed activity-log-manager:amd64 0.9.7-0ubuntu25
2017-04-12 03:11:19 status unpacked activity-log-manager:amd64 0.9.7-0ubuntu25
2017-04-12 03:11:19 status unpacked activity-log-manager:amd64 0.9.7-0ubuntu25
2017-04-12 03:11:19 install libgc1c2:amd64 <none> 1:7.4.2-8ubuntu1
2017-04-12 03:11:19 status half-installed libgc1c2:amd64 1:7.4.2-8ubuntu1
2017-04-12 03:11:19 status unpacked libgc1c2:amd64 1:7.4.2-8ubuntu1
2017-04-12 03:11:19 status unpacked libgc1c2:amd64 1:7.4.2-8ubuntu1
2017-04-12 03:11:19 install guile-2.0-libs:amd64 <none> 2.0.13+1-4
2017-04-12 03:11:19 status half-installed guile-2.0-libs:amd64 2.0.13+1-4
2017-04-12 03:11:19 status unpacked guile-2.0-libs:amd64 2.0.13+1-4
2017-04-12 03:11:19 status unpacked guile-2.0-libs:amd64 2.0.13+1-4
2017-04-12 03:11:19 install aisleriot:amd64 <none> 1:3.22.1-1ubuntu1
2017-04-12 03:11:19 status half-installed aisleriot:amd64 1:3.22.1-1ubuntu1
2017-04-12 03:11:20 status unpacked aisleriot:amd64 1:3.22.1-1ubuntu1
2017-04-12 03:11:20 status unpacked aisleriot:amd64 1:3.22.1-1ubuntu1
2017-04-12 03:11:20 install linux-sound-base:all <none> 1.0.25+dfsg-0ubuntu5
2017-04-12 03:11:20 status half-installed linux-sound-base:all 1.0.25+dfsg-0ubuntu5
2017-04-12 03:11:20 status unpacked linux-sound-base:all 1.0.25+dfsg-0ubuntu5
2017-04-12 03:11:20 status unpacked linux-sound-base:all 1.0.25+dfsg-0ubuntu5
2017-04-12 03:11:20 install alsa-base:all <none> 1.0.25+dfsg-0ubuntu5
2017-04-12 03:11:20 status half-installed alsa-base:all 1.0.25+dfsg-0ubuntu5
2017-04-12 03:11:20 status unpacked alsa-base:all 1.0.25+dfsg-0ubuntu5
2017-04-12 03:11:20 status unpacked alsa-base:all 1.0.25+dfsg-0ubuntu5
2017-04-12 03:11:20 install anacron:amd64 <none> 2.3-23
2017-04-12 03:11:20 status half-installed anacron:amd64 2.3-23
2017-04-12 03:11:20 status unpacked anacron:amd64 2.3-23
2017-04-12 03:11:20 status unpacked anacron:amd64 2.3-23
2017-04-12 03:11:20 install app-install-data:all <none> 15.10
2017-04-12 03:11:20 status half-installed app-install-data:all 15.10
2017-04-12 03:11:22 status unpacked app-install-data:all 15.10
2017-04-12 03:11:22 status unpacked app-install-data:all 15.10
2017-04-12 03:11:22 install app-install-data-partner:all <none> 16.04
2017-04-12 03:11:22 status half-installed app-install-data-partner:all 16.04
2017-04-12 03:11:22 status unpacked app-install-data-partner:all 16.04
2017-04-12 03:11:22 status unpacked app-install-data-partner:all 16.04
2017-04-12 03:11:22 install libqt4-script:amd64 <none> 4:4.8.7+dfsg-7ubuntu1
2017-04-12 03:11:22 status half-installed libqt4-script:amd64 4:4.8.7+dfsg-7ubuntu1
2017-04-12 03:11:23 status unpacked libqt4-script:amd64 4:4.8.7+dfsg-7ubuntu1
2017-04-12 03:11:23 status unpacked libqt4-script:amd64 4:4.8.7+dfsg-7ubuntu1
2017-04-12 03:11:23 install libqt4-sql:amd64 <none> 4:4.8.7+dfsg-7ubuntu1
2017-04-12 03:11:23 status half-installed libqt4-sql:amd64 4:4.8.7+dfsg-7ubuntu1
2017-04-12 03:11:23 status unpacked libqt4-sql:amd64 4:4.8.7+dfsg-7ubuntu1
2017-04-12 03:11:23 status unpacked libqt4-sql:amd64 4:4.8.7+dfsg-7ubuntu1
2017-04-12 03:11:23 install libqt4-xmlpatterns:amd64 <none> 4:4.8.7+dfsg-7ubuntu1
2017-04-12 03:11:23 status half-installed libqt4-xmlpatterns:amd64 4:4.8.7+dfsg-7ubuntu1
2017-04-12 03:11:23 status unpacked libqt4-xmlpatterns:amd64 4:4.8.7+dfsg-7ubuntu1
2017-04-12 03:11:23 status unpacked libqt4-xmlpatterns:amd64 4:4.8.7+dfsg-7ubuntu1
2017-04-12 03:11:23 install libqt4-declarative:amd64 <none> 4:4.8.7+dfsg-7ubuntu1
2017-04-12 03:11:23 status half-installed libqt4-declarative:amd64 4:4.8.7+dfsg-7ubuntu1
2017-04-12 03:11:23 status unpacked libqt4-declarative:amd64 4:4.8.7+dfsg-7ubuntu1
2017-04-12 03:11:23 status unpacked libqt4-declarative:amd64 4:4.8.7+dfsg-7ubuntu1
2017-04-12 03:11:23 install libqtgui4:amd64 <none> 4:4.8.7+dfsg-7ubuntu1
2017-04-12 03:11:23 status half-installed libqtgui4:amd64 4:4.8.7+dfsg-7ubuntu1
2017-04-12 03:11:24 status unpacked libqtgui4:amd64 4:4.8.7+dfsg-7ubuntu1
2017-04-12 03:11:24 status unpacked libqtgui4:amd64 4:4.8.7+dfsg-7ubuntu1
2017-04-12 03:11:24 install libdbusmenu-qt2:amd64 <none> 0.9.3+16.04.20160218-0ubuntu1
2017-04-12 03:11:24 status half-installed libdbusmenu-qt2:amd64 0.9.3+16.04.20160218-0ubuntu1
2017-04-12 03:11:24 status unpacked libdbusmenu-qt2:amd64 0.9.3+16.04.20160218-0ubuntu1
2017-04-12 03:11:24 status unpacked libdbusmenu-qt2:amd64 0.9.3+16.04.20160218-0ubuntu1
2017-04-12 03:11:24 install appmenu-qt:amd64 <none> 0.2.7+14.04.20140305-0ubuntu2
2017-04-12 03:11:24 status half-installed appmenu-qt:amd64 0.2.7+14.04.20140305-0ubuntu2
2017-04-12 03:11:24 status unpacked appmenu-qt:amd64 0.2.7+14.04.20140305-0ubuntu2
2017-04-12 03:11:24 status unpacked appmenu-qt:amd64 0.2.7+14.04.20140305-0ubuntu2
2017-04-12 03:11:24 install python3-problem-report:all <none> 2.20.4-0ubuntu4
2017-04-12 03:11:24 status half-installed python3-problem-report:all 2.20.4-0ubuntu4
2017-04-12 03:11:24 status unpacked python3-problem-report:all 2.20.4-0ubuntu4
2017-04-12 03:11:24 status unpacked python3-problem-report:all 2.20.4-0ubuntu4
2017-04-12 03:11:24 install python3-apport:all <none> 2.20.4-0ubuntu4
2017-04-12 03:11:24 status half-installed python3-apport:all 2.20.4-0ubuntu4
2017-04-12 03:11:24 status unpacked python3-apport:all 2.20.4-0ubuntu4
2017-04-12 03:11:24 status unpacked python3-apport:all 2.20.4-0ubuntu4
2017-04-12 03:11:24 install apport:all <none> 2.20.4-0ubuntu4
2017-04-12 03:11:24 status half-installed apport:all 2.20.4-0ubuntu4
2017-04-12 03:11:24 status unpacked apport:all 2.20.4-0ubuntu4
2017-04-12 03:11:24 status unpacked apport:all 2.20.4-0ubuntu4
2017-04-12 03:11:24 install libstartup-notification0:amd64 <none> 0.12-4build1
2017-04-12 03:11:24 status half-installed libstartup-notification0:amd64 0.12-4build1
2017-04-12 03:11:24 status unpacked libstartup-notification0:amd64 0.12-4build1
2017-04-12 03:11:24 status unpacked libstartup-notification0:amd64 0.12-4build1
2017-04-12 03:11:24 install libwnck-3-common:all <none> 3.20.1-3
2017-04-12 03:11:24 status half-installed libwnck-3-common:all 3.20.1-3
2017-04-12 03:11:24 status unpacked libwnck-3-common:all 3.20.1-3
2017-04-12 03:11:24 status unpacked libwnck-3-common:all 3.20.1-3
2017-04-12 03:11:24 install libwnck-3-0:amd64 <none> 3.20.1-3
2017-04-12 03:11:24 status half-installed libwnck-3-0:amd64 3.20.1-3
2017-04-12 03:11:24 status unpacked libwnck-3-0:amd64 3.20.1-3
2017-04-12 03:11:24 status unpacked libwnck-3-0:amd64 3.20.1-3
2017-04-12 03:11:24 install gir1.2-wnck-3.0:amd64 <none> 3.20.1-3
2017-04-12 03:11:24 status half-installed gir1.2-wnck-3.0:amd64 3.20.1-3
2017-04-12 03:11:24 status unpacked gir1.2-wnck-3.0:amd64 3.20.1-3
2017-04-12 03:11:24 status unpacked gir1.2-wnck-3.0:amd64 3.20.1-3
2017-04-12 03:11:24 install xbitmaps:all <none> 1.1.1-2
2017-04-12 03:11:24 status half-installed xbitmaps:all 1.1.1-2
2017-04-12 03:11:24 status unpacked xbitmaps:all 1.1.1-2
2017-04-12 03:11:24 status unpacked xbitmaps:all 1.1.1-2
2017-04-12 03:11:24 install libutempter0:amd64 <none> 1.1.6-3
2017-04-12 03:11:24 status half-installed libutempter0:amd64 1.1.6-3
2017-04-12 03:11:24 status unpacked libutempter0:amd64 1.1.6-3
2017-04-12 03:11:24 status unpacked libutempter0:amd64 1.1.6-3
2017-04-12 03:11:24 install xterm:amd64 <none> 324-2ubuntu1
2017-04-12 03:11:24 status half-installed xterm:amd64 324-2ubuntu1
2017-04-12 03:11:24 status unpacked xterm:amd64 324-2ubuntu1
2017-04-12 03:11:24 status unpacked xterm:amd64 324-2ubuntu1
2017-04-12 03:11:24 install libnautilus-extension1a:amd64 <none> 1:3.20.4-0ubuntu2
2017-04-12 03:11:24 status half-installed libnautilus-extension1a:amd64 1:3.20.4-0ubuntu2
2017-04-12 03:11:24 status unpacked libnautilus-extension1a:amd64 1:3.20.4-0ubuntu2
2017-04-12 03:11:24 status unpacked libnautilus-extension1a:amd64 1:3.20.4-0ubuntu2
2017-04-12 03:11:24 install libvte-2.91-common:all <none> 0.44.2-1ubuntu3
2017-04-12 03:11:24 status half-installed libvte-2.91-common:all 0.44.2-1ubuntu3
2017-04-12 03:11:24 status unpacked libvte-2.91-common:all 0.44.2-1ubuntu3
2017-04-12 03:11:24 status unpacked libvte-2.91-common:all 0.44.2-1ubuntu3
2017-04-12 03:11:24 install libvte-2.91-0:amd64 <none> 0.44.2-1ubuntu3
2017-04-12 03:11:24 status half-installed libvte-2.91-0:amd64 0.44.2-1ubuntu3
2017-04-12 03:11:24 status unpacked libvte-2.91-0:amd64 0.44.2-1ubuntu3
2017-04-12 03:11:24 status unpacked libvte-2.91-0:amd64 0.44.2-1ubuntu3
2017-04-12 03:11:24 install gnome-terminal-data:all <none> 3.20.2-1ubuntu8
2017-04-12 03:11:24 status half-installed gnome-terminal-data:all 3.20.2-1ubuntu8
2017-04-12 03:11:24 status unpacked gnome-terminal-data:all 3.20.2-1ubuntu8
2017-04-12 03:11:24 status unpacked gnome-terminal-data:all 3.20.2-1ubuntu8
2017-04-12 03:11:25 install gnome-terminal:amd64 <none> 3.20.2-1ubuntu8
2017-04-12 03:11:25 status half-installed gnome-terminal:amd64 3.20.2-1ubuntu8
2017-04-12 03:11:25 status unpacked gnome-terminal:amd64 3.20.2-1ubuntu8
2017-04-12 03:11:25 status unpacked gnome-terminal:amd64 3.20.2-1ubuntu8
2017-04-12 03:11:25 install apport-gtk:all <none> 2.20.4-0ubuntu4
2017-04-12 03:11:25 status half-installed apport-gtk:all 2.20.4-0ubuntu4
2017-04-12 03:11:25 status unpacked apport-gtk:all 2.20.4-0ubuntu4
2017-04-12 03:11:25 status unpacked apport-gtk:all 2.20.4-0ubuntu4
2017-04-12 03:11:25 install apport-symptoms:all <none> 0.20
2017-04-12 03:11:25 status half-installed apport-symptoms:all 0.20
2017-04-12 03:11:25 status unpacked apport-symptoms:all 0.20
2017-04-12 03:11:25 status unpacked apport-symptoms:all 0.20
2017-04-12 03:11:25 install libappstream4:amd64 <none> 0.10.6-2
2017-04-12 03:11:25 status half-installed libappstream4:amd64 0.10.6-2
2017-04-12 03:11:25 status unpacked libappstream4:amd64 0.10.6-2
2017-04-12 03:11:25 status unpacked libappstream4:amd64 0.10.6-2
2017-04-12 03:11:25 install appstream:amd64 <none> 0.10.6-2
2017-04-12 03:11:25 status half-installed appstream:amd64 0.10.6-2
2017-04-12 03:11:25 status unpacked appstream:amd64 0.10.6-2
2017-04-12 03:11:25 status unpacked appstream:amd64 0.10.6-2
2017-04-12 03:11:25 install apturl-common:amd64 <none> 0.5.2ubuntu12
2017-04-12 03:11:25 status half-installed apturl-common:amd64 0.5.2ubuntu12
2017-04-12 03:11:25 status unpacked apturl-common:amd64 0.5.2ubuntu12
